brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
vivo,V2072A,11,WIFI,China Mobile,beijingshi,beijingshi,47.1,c0359103457e7e0b4a1186fe4bd40cc9,-47;-47;-47;-49;-49;-47;-47;-46;-46;-44;-44;-40;-40;-38;-38;-40;-40;-40;-40;-41;-41;-41,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2457,58;58;58;52;52;52;52;52;52;52;52;58;58;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
OPPO,PCLM10,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,10.6,80bf628fdfffe61f6cc850850d190c43,-46;-46,72;72,FALSE,2437,72;72,58;58,72,72,4
OPPO,PCRM00,11,WIFI,China Telecom,zhejiangsheng,wenzhoushi,33.4,10108fe0bf235fc7cd184da0ed7b0bd9,-61;-61;-61;-60;-60;-60;-60;-60;-60;-61;-61;-61;-61;-61;-61;-62;-62;-62;-62;-62,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2462,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,300,300,4
OPPO,PDPM00,11,WIFI,China Mobile,jiangsusheng,changzhoushi,8.5,3efd3328ccf7ef837bb1c503dba2d1fb,-72;-72;-72;-72;-72;-72;-72;-72;-72;-72;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73;-73,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2472,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,144,144,4
vivo,V1824A,11,WIFI,China Telecom,fujiansheng,fuzhoushi,0.1,259d348aaa3cf0a17742ad1264edbe13,-62;-62;-62;-61;-61;-57,14;14;14;28;28;28,FALSE,2412,65;65;65;52;52;39,6;6;6;26;26;26,300,300,4
vivo,V2055A,11,WIFI,China Mobile,zhejiangsheng,hangzhoushi,28.9,6514ee2e562a4634acda9f2d7e49f55b,-20;-20;-19;-19;-19;-19;-20;-20;-19;-19;-20;-20;-20;-20;-18;-18;-16;-16;-17;-17;-17;-17,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2462,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,58;58;58;58;65;65;58;58;39;39;58;58;58;58;58;58;58;58;52;52;58;58,150,150,4
vivo,V1824A,11,WIFI,China Telecom,fujiansheng,fuzhoushi,2.6,259d348aaa3cf0a17742ad1264edbe13,-44;-44;-46;-46;-48;-48;-48;-48;-48;-48;-47;-47;-47;-47;-47;-47;-47;-48;-48;-50;-50;-49;-49;-51;-51;-53;-53;-53;-53;-48;-48;-49;-49;-51;-51;-50;-50;-49,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;72;72;72,FALSE,2412,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;58;58;58;58;39;39;39;39;39,72;72;52;52;58;58;65;65;52;52;52;52;52;52;52;52;52;58;58;58;58;52;52;52;52;52;52;39;39;52;52;39;39;19;19;58;58;39,300,300,4
OPPO,PDPM00,11,WIFI,China Mobile,jiangsusheng,changzhoushi,77.3,3efd3328ccf7ef837bb1c503dba2d1fb,-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-19;-15;-15;-15;-15,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2472,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,144,144,4
OPPO,PCCM00,11,WIFI,China Telecom,guangdongsheng,dongguanshi,13.8,533614c8547da9d64e20510ab0f834ab,-26;-26;-26;-26;-26;-26;-26;-27;-27;-27;-27;-27;-27;-26;-26;-26;-26;-26;-26;-24;-24;-24,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2412,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;58;58;58,72,72,4
vivo,V2046A,11,WIFI,China Telecom,neimengguzizhiqu,baotoushi,8.4,f21cbf94b1b702e62b17dbcb8da043f0,-22;-22;-22;-22;-22;-22;-22;-22;-22;-22;-23;-23;-22;-22;-22;-22;-22;-22;-22;-22;-22;-22;-23;-23;-23;-23,72;72;72;72;72;72;72;72;72;72;58;58;58;58;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2437,72;72;72;72;72;72;72;72;72;72;39;39;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;58;58;58;58;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
vivo,V2121A,11,WIFI,China Unicom,guangdongsheng,huizhoushi,47.2,9b7f83db49e68ece85c6c37956ab492b,-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20;-20,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2412,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
nubia,NX669J,11,WIFI,China Unicom,beijingshi,beijingshi,61.1,fa8b48e54b5f6162f6fc041861e3b5a2,-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33;-33,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2462,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
OnePlus,LE2100,11,WIFI,China Unicom,liaoningsheng,shenyangshi,5.2,0f9cf00a0cad710d1241d45b4ce81c81,-63;-63;-63;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-64;-64;-64,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2437,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,300,300,4
OPPO,PCKM00,11,WIFI,China Unicom,heilongjiangsheng,suihuashi,27.7,cdc44c3729a1d11e6566b60b6a632a7b,-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2412,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
realme,RMX2071,11,WIFI,China Telecom,anhuisheng,bengbushi,9.8,6680410af069b8da39f6b2af4b7da1c9,-43;-43;-43,144;144;144,FALSE,2412,144;144;144,144;144;144,144,144,4
realme,RMX2051,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,73.3,f55de2e930e8fe7bca950f81ebd5ddf4,-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2472,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
OPPO,PCRM00,11,WIFI,China Unicom,guangdongsheng,huizhoushi,10,fbefae772e54d209cba685a4cb306bcf,-46;-46;-46;-46;-46;-47;-47;-47;-47;-47;-47;-47;-47;-47,72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2437,72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
OPPO,PDPM00,11,WIFI,China Mobile,jiangsusheng,changzhoushi,149.1,3efd3328ccf7ef837bb1c503dba2d1fb,-31;-31;-31;-31;-31;-28;-28;-28;-28;-28;-28;-30;-30;-30;-30;-30;-30;-30;-30;-30;-30;-30,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2472,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,144,144,4
vivo,V2055A,11,WIFI,China Telecom,hebeisheng,hengshuishi,85.5,2655547d08674426f92070a3f078672e,-41;-41;-41;-41;-41;-38;-38;-38;-38;-38;-38;-33;-33;-33;-33;-33;-33;-31;-31;-31;-31;-31,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2447,104;104;104;104;104;104;104;104;104;104;104;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,300,300,4
vivo,V2121A,11,WIFI,China Unicom,guangdongsheng,huizhoushi,45.4,9b7f83db49e68ece85c6c37956ab492b,-19;-19;-19;-19;-19;-19;-19;-45;-45;-45;-45;-45;-45;-45;-45;-45;-45;-45;-45;-51;-51;-51,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2412,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
realme,RMX2202,11,WIFI,China Telecom,sichuansheng,liangshanyizuzizhizhou,39.1,cd8fa4d044e92971da04d38c2dc17d42,-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2462,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
OPPO,PCLM10,11,WIFI,China Telecom,yunnansheng,kunmingshi,97.4,dc1e7eb8d82af36c4fe2cb175c8c10ef,-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41,173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173,FALSE,2467,173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173,173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;173;144;144;144;144,300,300,4
OnePlus,LE2100,11,WIFI,nan,liaoningsheng,shenyangshi,2.5,0f9cf00a0cad710d1241d45b4ce81c81,-62;-62;-62;-61;-61;-61;-61;-61;-61;-43;-43;-43;-43;-43;-43;-45;-45;-45;-45,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2437,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,300,300,4
OnePlus,LE2100,11,WIFI,China Unicom,liaoningsheng,shenyangshi,84.5,0f9cf00a0cad710d1241d45b4ce81c81,-27;-27;-30;-30;-30;-30;-30;-30;-30;-30;-30;-30;-30;-30;-29;-29;-29;-29;-29;-29;-29;-29,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2437,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,300,300,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,6.2,da8f7800c392ba087e4eabcaba66e408,-33;-33;-33;-33;-33;-35;-35;-35,72;72;72;72;72;72;72;72,FALSE,2447,72;72;72;72;72;72;72;72,52;52;52;52;52;58;58;58,150,150,4
vivo,V1824A,11,WIFI,China Telecom,fujiansheng,fuzhoushi,0.1,259d348aaa3cf0a17742ad1264edbe13,-40;-40;-38;-38;-39;-39;-40;-40;-40;-40;-41;-41;-41;-41;-41;-41;-41;-41;-41;-41,72;72;72;72;72;72;72;72;72;72;72;72;72;72;14;14;14;14;14;14,FALSE,2457,65;65;65;65;65;65;65;65;65;65;58;58;52;52;39;39;65;65;65;65,52;52;52;52;58;58;39;39;39;39;39;39;6;6;13;13;26;26;52;52,300,300,4
vivo,V2156A,11,WIFI,China Telecom,guangdongsheng,maomingshi,21.7,bf4ffe2b6fe0ff5aa3fbf1da75a3c1af,-58;-58;-61;-61;-61;-61;-61;-61;-62;-62;-61;-61;-61;-61;-61;-61;-61;-61;-61;-61;-61;-61,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,FALSE,2412,86;86;86;86;72;72;72;72;72;72;78;78;72;72;57;57;72;72;57;57;72;72,65;65;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
vivo,V2156A,11,WIFI,China Telecom,guangdongsheng,maomingshi,26.8,bf4ffe2b6fe0ff5aa3fbf1da75a3c1af,-62;-62;-61;-61;-61;-61;-61;-61;-61;-61;-62;-62;-62;-62;-61;-61;-61;-61;-61,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,FALSE,2412,78;78;86;86;86;86;52;52;58;58;52;52;86;86;86;86;72;72;57,65;65;78;78;86;86;86;86;86;86;86;86;65;65;78;78;78;78;78,150,150,4
OnePlus,LE2100,11,WIFI,China Unicom,liaoningsheng,shenyangshi,98.7,0f9cf00a0cad710d1241d45b4ce81c81,-26;-26;-26;-26;-26;-26;-26;-26;-26;-26;-26;-26;-26;-26;-27;-27;-27;-27;-27;-27;-27;-27,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2437,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,300,300,4
OnePlus,LE2120,11,WIFI,China Telecom,guangxizhuangzuzizhiqu,nanningshi,29.5,d76288c66ddc948170b9cf72962863a0,-58;-58;-58;-58;-59;-59;-59;-59;-59;-59;-58;-58;-58;-58;-58;-58;-59;-59;-59;-59;-59;-59,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2462,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
vivo,V2047A,11,WIFI,China Unicom,liaoningsheng,dalianshi,64.7,87306faaf54c594e976acd3a239d6e64,-57;-57;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-58;-57;-57;-57;-57;-57;-57;-57,130;130;117;117;117;117;117;117;144;144;144;144;144;144;117;117;117;117;117;117;144,FALSE,2412,144;144;144;144;144;144;144;144;117;117;117;117;117;117;117;117;117;117;117;117;78,130;130;117;117;117;117;117;117;144;144;144;144;144;144;117;117;117;117;117;117;144,300,300,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,4,da8f7800c392ba087e4eabcaba66e408,-30;-30;-37;-37,72;72;72;72,FALSE,2447,72;72;72;72,65;65;65;65,150,150,4
vivo,V2046A,11,WIFI,China Telecom,jiangsusheng,nanjingshi,41.8,10d3e783d7691ba84fe70913dee50e19,-26;-26;-28;-28;-30;-30;-32;-32;-28;-28;-27;-27;-27;-27;-27;-27;-31;-31;-31,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2447,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,5.4,da8f7800c392ba087e4eabcaba66e408,-40;-40;-40;-40;-40;-33;-33;-33;-33;-33;-33;-27;-27;-27;-27;-27;-27;-26;-26;-26;-26;-26,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2447,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,65;65;65;65;65;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
OPPO,PCNM00,11,WIFI,China Unicom,beijingshi,beijingshi,27.8,9c9d26806c08fb57ab7123c7762e34fa,-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-36;-36;-36;-36;-36;-36;-35;-35;-35;-35;-35,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2457,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,3,da8f7800c392ba087e4eabcaba66e408,-29;-30;-30;-30;-30;-30;-30;-31;-31;-31;-31;-31;-31;-32;-32;-32;-32;-32;-32;-31,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2447,1;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,65;65;65;65;65;65;65;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
vivo,V2156A,11,WIFI,China Telecom,guangdongsheng,maomingshi,33.6,bf4ffe2b6fe0ff5aa3fbf1da75a3c1af,-59;-59;-60;-60;-60;-60;-59;-59;-59;-59;-59;-59;-60;-60;-59;-59;-59;-59;-60;-60;-60;-60,96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96,FALSE,2412,72;72;86;86;57;57;57;57;57;57;86;86;65;65;86;86;72;72;86;86;65;65,39;39;39;39;65;65;78;78;78;78;78;78;86;86;86;86;86;86;65;65;86;86,150,150,4
OPPO,PDEM30,11,WIFI,China Unicom,shanxisheng,xianyangshi,31.1,21f7c332715939b66e8c76b816f54818,-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-39;-38;-38;-38;-38,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2452,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144,144,4
OPPO,PCNM00,11,WIFI,China Telecom,heilongjiangsheng,heiheshi,18.1,1fb7b4593a122e759fc9da2ae3a50628,-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59;-59,130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130,FALSE,2452,130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130,130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130,144,144,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,0.3,da8f7800c392ba087e4eabcaba66e408,-32;-32;-32,72;72;72,FALSE,2447,72;72;72,65;65;65,150,150,4
nubia,NX669J,11,WIFI,China Mobile,beijingshi,beijingshi,31,fa8b48e54b5f6162f6fc041861e3b5a2,-40;-44;-44;-44;-44;-44;-44;-37;-37;-37;-37;-37;-37;-37;-37;-37;-37;-37;-37;-36;-36;-36,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2462,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
vivo,V2072A,11,WIFI,China Mobile,shandongsheng,qingdaoshi,40.2,568911d132ac61e05a609a55287d9f73,-35;-35;-35;-36;-36;-36;-36;-38;-38;-37;-37;-37;-38;-38;-39;-39;-37;-37;-37;-37;-37;-37,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65,FALSE,2427,65;65;65;65;65;58;58;52;52;39;39;39;39;39;39;39;52;52;52;52;39;39,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;58;58,150,150,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,5.2,da8f7800c392ba087e4eabcaba66e408,-31;-31;-31;-30;-30;-30;-30;-30;-30;-39;-39;-39;-39;-39;-39;-37;-37;-37;-37;-37,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2447,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;65;65;65;65;65;65;72;72;72;72;72,150,150,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,3.2,da8f7800c392ba087e4eabcaba66e408,-30;-30;-30;-30;-30;-30;-30;-32;-32;-32;-32;-32;-32;-30;-30;-30;-30;-30;-30;-30;-30;-30;-30,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2447,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,65;65;65;65;65;65;65;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
vivo,V2012A,11,WIFI,China Telecom,jiangxisheng,nanchangshi,53.7,d683160be030157471e4fee3a501843b,-63;-63;-63;-60;-60;-59;-59;-58;-58;-57;-57;-49;-49;-48;-48;-47;-47;-49;-49;-48;-48;-48,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2432,72;72;72;72;72;65;65;72;72;52;52;72;72;72;72;72;72;72;72;72;72;72,58;58;58;52;52;58;58;72;72;52;52;58;58;72;72;72;72;72;72;58;58;72,72,72,4
OPPO,PDNM00,11,WIFI,China Telecom,guizhousheng,tongrenshi,87.8,9b655df4ebdede2b317a615185bbc5ff,-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27;-27,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2412,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,300,300,4
vivo,V1986A,11,WIFI,China Mobile,guangdongsheng,guangzhoushi,1.3,1bd1ca96a4fbd7ca13bd4ea3febc1dc2,-41;-41;-41;-41;-39;-39;-40;-40;-41;-41;-41;-41;-41;-41;-41;-41;-42;-42;-41;-41;-36;-36,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2442,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
vivo,V2072A,11,WIFI,China Mobile,shandongsheng,qingdaoshi,30.8,568911d132ac61e05a609a55287d9f73,-30;-31;-31;-35;-35;-35;-35;-35;-35;-35;-34;-34;-34;-34;-34;-34;-34;-34;-34;-34;-32;-32,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65,FALSE,2427,65;65;65;58;58;52;52;52;39;39;39;39;39;39;39;39;52;52;52;52;52;52,65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65,150,150,4
vivo,V2055A,11,WIFI,China Mobile,hubeisheng,wuhanshi,7.1,3d4f2d1c8f45eebaf73815c3e04d84b6,-61;-61;-61;-61;-61;-54;-54;-54;-54;-54;-54;-46;-46;-46,144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2427,58;58;58;58;58;117;117;117;117;117;117;65;65;65,65;65;65;65;65;52;52;52;52;52;52;52;52;52,300,300,4
OPPO,PDPM00,11,WIFI,China Mobile,jiangsusheng,changzhoushi,52.6,3efd3328ccf7ef837bb1c503dba2d1fb,-54;-54;-54;-54;-54;-54;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-55;-57;-57;-57;-57,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,FALSE,2472,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192;192,144,144,4
vivo,V2055A,11,WIFI,China Mobile,hubeisheng,wuhanshi,12.4,3d4f2d1c8f45eebaf73815c3e04d84b6,-34;-34;-34;-34;-34;-34;-33;-33;-33;-33;-33;-33;-39;-39;-39;-39;-39;-39;-38;-38;-38;-38,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2427,144;144;144;144;144;144;130;130;130;130;130;130;144;144;144;144;144;144;144;144;144;144,104;104;104;104;104;104;117;117;117;117;117;117;144;144;144;144;144;144;130;130;130;130,300,300,4
nubia,NX669J,11,WIFI,China Mobile,beijingshi,beijingshi,24.9,fa8b48e54b5f6162f6fc041861e3b5a2,-37;-37;-37;-37;-37;-37;-37;-37;-37;-37;-37;-37;-37;-38;-38;-38;-38;-38;-38;-37;-37;-37,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2462,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,72,72,4
vivo,V2068A,11,WIFI,China Telecom,zhejiangsheng,hangzhoushi,30.2,4f4fe6da099f511df09596db780c6dec,-62;-62;-62;-62;-62;-62;-62;-62;-62;-62;-62;-62,96;96;96;96;96;96;96;96;96;96;96;96,FALSE,2462,52;52;52;52;52;52;21;21;21;21;21;21,13;13;13;13;13;13;19;19;19;19;19;19,150,150,4
vivo,V2080A,11,WIFI,China Unicom,sichuansheng,leshanshi,4.4,da8f7800c392ba087e4eabcaba66e408,-32;-32;-32;-32;-34;-34;-34;-34;-34;-34;-36;-36;-36;-36;-36;-36;-37;-37;-37;-37;-37;-37;-41;-41,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,FALSE,2447,72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72,65;65;65;65;65;65;65;65;65;65;72;72;72;72;72;72;72;72;72;72;72;72;72;72,150,150,4
