brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,cell_asuLevel,cell_dbm,cell_level,cell_mcc,cell_mnc,cell_bands,cell_tac,cell_nrarfcn,cell_csiRsrp,cell_csiRsrq,cell_csiSinr,cell_ssRsrp,cell_ssRsrq,cell_ssSinr
realme,RMX3031,11,5G,China Unicom,hebeisheng,qinhuangdaoshi,475.8,f84dda1532141a8d67d9eb4dee53d277,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],2263809,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2156A,11,5G,China Telecom,shanxisheng,yulinshi,87.2,c0111b5a5a8a4fa55a9369ae4de85ea3,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],12334848,427970,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PECM30,11,5G,China Telecom,heilongjiangsheng,shuangyashanshi,59,e0f209eeb16021ed72ff284035d5ed45,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],10212608,427010,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PEMT00,11,5G,China Mobile,jiangxisheng,ganzhoushi,405.8,c2835df1665a2483447c66bf5a35edf8,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],3147048,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2162A,11,5G,China Unicom,guangxizhuangzuzizhiqu,wuzhoushi,209.9,843690b72fe9256990312f75a2c38058,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],2147483647,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2031A,10,5G,China Unicom,jilinsheng,changchunshi,290.1,e178da9537608a2d00f1f90a0115310a,97,63;63,0,460,1,['Added in API level 30'],8,633984,255,255,255,63;63,79;79,63;63
Xiaomi,M2004J7AC,11,5G,China Telecom,zhejiangsheng,hangzhoushi,507.7,72e0cf021b14f1de0ee0aa4c6098bf55,96,-44;-44,4,460,1,[],5575424,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2072A,11,5G,China Mobile,fujiansheng,fuzhoushi,338.1,b816c17a0ba83fd7d732bc4538f48582,96,-44;-44;-44;-44,4,460,0,[],3259,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V2133A,11,5G,China Mobile,guangdongsheng,dongguanshi,145.7,814f24f66c40da88372462d4b4dd67ac,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],14307,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDYM20,11,5G,China Mobile,qinghaisheng,xiningshi,555.2,0c3441f84d1685ef8da75c1ce9e5f9e3,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],5636120,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDYM20,11,5G,China Mobile,shandongsheng,ziboshi,592.5,44c1a66bda12457d7230a26cef23fd8e,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],6818572,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PERM00,11,5G,China Unicom,guangdongsheng,shenzhenshi,301.7,97650a528bba37da3f2469549e4df6a2,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],8493600,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Unicom,henansheng,hebishi,30,b4eb4b52b7a661f3bc0d200dd956e693,97,46;46,0,460,1,['Added in API level 30'],404800,422890,255,255,255,46;46,77;77,47;47
vivo,V2069A,11,5G,China Mobile,guangdongsheng,shenzhenshi,348.2,66305f11e5285cbe7f1d49a8d5bce453,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1320170,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX3350,11,5G,China Telecom,zhejiangsheng,jiaxingshi,50.2,be5c7155c2f8524f057d34281b15d60c,96,-44;-44;-44;-44,4,460,11,[],4966656,422890,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,36;36;36;36
realme,RMX3031,11,5G,China Telecom,jiangxisheng,ganzhoushi,1.2,01132f344a0bd043034a5cf587620e21,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],7292928,428910,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PFDM00,11,5G,China Mobile,guangdongsheng,shantoushi,231.5,55e3ea84b3d0f6f652f9ba3167677d14,96,-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1339417,154810,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40
vivo,V2072A,11,5G,China Mobile,jiangxisheng,yingtanshi,584.6,b86d70716963922576ae9e83fe49f234,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],3000,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2057A,10,5G,China Mobile,shanxisheng,weinanshi,438.8,ab7b1e1ba62b243185b747ccfa600fee,97,80;80;80;80;80;80;80;80;79;79;79;79;79;79;79;79;79;78;78;78;78;78,0,460,0,['Added in API level 30'],720411,504990,255,255,255,80;80;80;80;80;80;80;80;79;79;79;79;79;79;79;79;79;78;78;78;78;78,84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84,104;104;104;104;105;105;105;105;103;103;103;103;103;103;103;103;103;101;101;101;101;101
OPPO,PEQM00,11,5G,China Mobile,guangdongsheng,huizhoushi,171.6,2be4f88d2fc86273aa066936cfe8e905,96,-44;-44;-44,4,460,0,[],1331235,504990,-44,-3,2147483647,-44;-44;-44,-3;-3;-3,40;40;40
vivo,V2072A,11,5G,China Telecom,heilongjiangsheng,jixishi,97.2,a64809ca380abb469aa5764b4c69c792,96,-44;-44;-44;-44;-44,4,460,1,[],9,427010,-44,-3,2147483647,-44;-44;-44;-44;-44,-3;-3;-3;-3;-3,40;40;40;40;40
realme,RMX2201,10,5G,China Telecom,sichuansheng,chengdushi,386.7,d384ece987bea9c070ffc12dd5e3889c,97,59;59;59;59;59;63;63;63;63;59;59;59;59;60;60;60;60;60;60;60;60;60,0,460,1,['Added in API level 30'],172002,627264,255,255,255,59;59;59;59;59;63;63;63;63;59;59;59;59;60;60;60;60;60;60;60;60;60,88;88;88;88;88;63;63;63;63;60;60;60;60;54;54;54;54;59;59;59;59;59,76;76;76;76;76;82;82;82;82;72;72;72;72;75;75;75;75;68;68;68;68;68
Xiaomi,M2007J22C,11,5G,China Unicom,weizhi,weizhi,399.1,3937af006c77f682cc8392f6fca89973,96,-44;-44,4,460,1,[],12260608,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,380,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44,4,460,1,[],2359296,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2131A,11,5G,China Unicom,jilinsheng,changchunshi,485.2,307bddbd1ab59f4ea59a1758a110ee78,96,-44;-44,4,460,1,[],525824,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2006J10C,11,5G,China Telecom,fujiansheng,quanzhoushi,536.3,843c80b38e6fb334ad690ff93faa79be,96,-44;-44,4,460,1,[],6193664,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2162A,11,5G,China Mobile,guangxizhuangzuzizhiqu,liuzhoushi,277.4,2e35fbdc2ac21b2eeb6c482f55b6fe4f,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],340201,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PEQM00,11,5G,China Telecom,yunnansheng,kunmingshi,284.7,4c728250d5df1662bd9658208cfb00bb,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],11273221,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2006J10C,11,5G,China Unicom,shanghaishi,shanghaishi,313.6,e8e44b2f1212034d3ee276ec37396aa5,96,-44;-44,4,460,1,[],5835274,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDSM00,11,5G,China Unicom,tianjinshi,tianjinshi,340.9,422e72b0dc4e446f91bd3b2a4e21a37c,96,-44;-44,4,460,1,[],887808,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PFVM10,11,5G,China Telecom,jiangsusheng,suzhoushi,16.7,6da901868c368adae321b2f2630c2d6d,96,-44;-44;-44;-44;-44,4,,,[],2147483647,627264,-44,-3,2147483647,-44;-44;-44;-44;-44,-3;-3;-3;-3;-3,40;40;40;40;40
Xiaomi,M2004J7BC,11,5G,China Unicom,chongqingshi,chongqingshi,58.9,29b863d16077a941db488ac55c48b394,96,-44;-44,4,460,11,[],9781248,427010,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PEQM00,11,5G,China Telecom,hubeisheng,yichangshi,575.1,21ecaeac97f6b58a17386b963fab4f9d,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],9484288,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDYM20,11,5G,China Unicom,henansheng,zhengzhoushi,357.5,3ce84f56fcbdf9a6324c282ba1f5ecf2,96,-44;-44,4,460,1,[],4194313,633984,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDYT20,11,5G,China Mobile,jiangsusheng,nanjingshi,464.6,4301a8cc2342dba2aa3e9072ef675543,96,-44;-44,4,460,0,[],1048586,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3350,11,5G,China Mobile,jiangxisheng,jingdezhenshi,616.7,0ff56a3a748408ab24de811305f7ebb9,96,-44;-44,4,460,0,[],3145840,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2131A,11,5G,China Mobile,jilinsheng,changchunshi,291.3,307bddbd1ab59f4ea59a1758a110ee78,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],4325650,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40
vivo,V2072A,11,5G,China Unicom,guangxizhuangzuzizhiqu,guilinshi,201.4,563334c915d03e940c7c2d3bc1bc10cc,96,-44;-44;-44;-44;-44;-44;-44,4,460,11,[],2147483647,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,352.7,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44;-44,-3;-3;-3,40;40;40
vivo,V2131A,11,5G,China Mobile,jilinsheng,changchunshi,351.2,307bddbd1ab59f4ea59a1758a110ee78,96,-44;-44,4,460,0,[],4325709,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,21091116AC,11,5G,China Unicom,jiangxisheng,ganzhoushi,571.8,bebb450710b3168f1c8e1c22b954c9e7,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],7290891,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2012K10C,11,5G,China Telecom,guangdongsheng,zhongshanshi,459.5,d615670defd897e270559ed1a97ae46b,96,-44;-44,4,460,1,[],8557568,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2104K10AC,11,5G,China Telecom,jiangsusheng,xuzhoushi,276.2,b29168aa0b31978135e8fa5a7eda4bf0,96,-44;-44,4,460,1,[],13575688,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2057A,10,5G,China Mobile,hebeisheng,xingtaishi,215.8,310c936941a9954115c711950f161526,97,47;47;47;47;47;47;47;48;48;48;48;53;53;53;53;51;51;51;51;53;53;53;53;53,0,460,0,['Added in API level 30'],220928,504990,255,255,255,47;47;47;47;47;47;47;48;48;48;48;53;53;53;53;51;51;51;51;53;53;53;53;53,67;67;67;68;68;68;68;70;70;70;70;71;71;71;71;70;70;70;70;70;70;70;70;70,45;45;45;49;49;49;49;48;48;48;48;54;54;54;54;49;49;49;49;50;50;50;50;50
vivo,V2068A,11,5G,China Unicom,heilongjiangsheng,daqingshi,327.5,00496d83e59a16517ae270b6ed7c4cfe,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],10195201,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V2162A,11,5G,China Mobile,jiangsusheng,suzhoushi,422,99bb9ff608a1c55f8eb02f4e4019278d,96,-44;-44,4,460,0,[],1000,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V2031A,10,5G,China Unicom,jilinsheng,changchunshi,285.2,e178da9537608a2d00f1f90a0115310a,97,51;51;51;51,0,460,1,['Added in API level 30'],8,633984,255,255,255,51;51;51;51,76;80;80;80,65;69;69;69
OPPO,PERM00,11,5G,China Mobile,zhejiangsheng,hangzhoushi,380.1,bb0c18ec8f3ec0f733263bc022438c6a,96,-44;-44,4,460,0,[],1179731,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX2121,11,5G,China Unicom,shandongsheng,jinanshi,323,bd1505838c3ff600e868aa612d3c379f,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],3211524,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX3031,11,5G,China Mobile,shanxisheng,taiyuanshi,184.6,587686a7a5d8c89c402fa73ab0a76c40,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],7344401,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
vivo,V1986A,11,5G,China Telecom,zhejiangsheng,ningboshi,3.1,59812427afe2e986d064ccfcff2c3a75,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,11,[],4938240,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PEYM00,11,5G,China Telecom,guangdongsheng,meizhoushi,39.4,400b662ae61c9e591552f1bf87a90009,96,-44;-44,4,460,1,[],7869440,422890,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V1986A,11,5G,China Telecom,guangdongsheng,heyuanshi,0.5,871eb927a6efb479609cf28fe9599282,96,-44;-44,4,460,1,[],7911683,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
vivo,V1986A,11,5G,China Mobile,weizhi,weizhi,288.9,52f7f106d9d549b53ea6fa3e386b4e41,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],6292483,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDKT00,11,5G,China Mobile,guangdongsheng,chaozhoushi,524,dc1007292a75402ea6c0cc9427892b09,96,-44;-44;-44;-44,4,460,0,[],1341704,504990,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V1986A,11,5G,China Telecom,yunnansheng,kunmingshi,460.4,2e3aa8c3c003107d0c0bd43c8545c0f2,96,-44;-44;-44;-44,4,460,1,[],11272705,627264,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
vivo,V2162A,11,5G,China Telecom,guangxizhuangzuzizhiqu,baiseshi,289.2,fca60e5e1ec953e43aa94364dff30b1c,96,-44;-44,4,460,1,[],2147483647,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
realme,RMX3042,11,5G,China Telecom,shanghaishi,shanghaishi,22.9,280dfea08a455b7c3427cbe95e88bda7,96,-44;-44,4,460,1,[],6046464,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PFDM00,11,5G,China Mobile,jiangsusheng,nanjingshi,631.6,b1ac5406ce124ff488d2cc43e6a88a93,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],1048637,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDSM00,11,5G,China Unicom,liaoningsheng,huludaoshi,135.2,e179ad973cdfff62526805f853f6a331,96,-44;-44,4,460,1,[],1109248,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDCM00,10,5G,China Telecom,liaoningsheng,dalianshi,379.5,f99706dca8c378dfd01b2fbf01b835f7,97,85;85;85;87;87;87;87;87;84;84;84;84;85;85;85;85;88;88;88;88;85;85,0,460,1,['Added in API level 30'],110,627264,255,255,255,85;85;85;87;87;87;87;87;84;84;84;84;85;85;85;85;88;88;88;88;85;85,82;82;82;79;79;79;79;79;75;75;75;75;70;70;70;70;80;80;80;80;74;74,83;83;83;84;84;84;84;84;80;80;80;80;76;76;76;76;89;89;89;89;81;81
vivo,V2057A,10,5G,China Telecom,qinghaisheng,xiningshi,75.1,cc576976723ebb5b8792db7cb3d09a24,97,87;87;87,0,460,11,['Added in API level 30'],2147483647,422910,255,255,255,87;87;87,80;80;80,61;61;61
realme,RMX3350,11,5G,China Telecom,shanghaishi,shanghaishi,330.8,21d7b79a5df7dd72600b2b9a634a9e90,96,-44;-44,4,460,1,[],5835013,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
Xiaomi,M2007J22C,11,5G,China Mobile,ningxiahuizuzizhiqu,yinchuanshi,219,f68ec558ee2ec58056e56c6698d85259,96,-44;-44,4,460,0,[],5374069,504990,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PDCM00,11,5G,China Telecom,hebeisheng,hengshuishi,328.1,1c7bf27bf55393042b20dfc164eee47a,96,-44;-44;-44;-44;-44,4,460,1,[],2359297,633984,-44,-3,2147483647,-44;-44;-44;-44;-44,-3;-3;-3;-3;-3,40;40;40;40;40
vivo,V2121A,11,5G,China Telecom,henansheng,zhoukoushi,356.8,df18f888c97c2faa4890b2e31913ee01,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],405800,633984,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
OPPO,PDYM20,11,5G,China Mobile,hunansheng,changshashi,353.8,920fbf5a1fa45a91d9693f5876dc0242,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,0,[],6685902,504990,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
realme,RMX3092,11,5G,China Unicom,beijingshi,beijingshi,586.3,2e1fee87142c749ebf3ff10566457595,96,-44;-44;-44;-44,4,460,1,[],413702,627264,-44,-3,2147483647,-44;-44;-44;-44,-3;-3;-3;-3,40;40;40;40
realme,RMX3350,11,5G,China Unicom,hubeisheng,wuhanshi,260.7,962c0d7e9a1c90fb1b9c9887a881348c,96,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,4,460,1,[],9351430,627264,-44,-3,2147483647,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44,-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
Xiaomi,M2006J10C,11,5G,China Telecom,heilongjiangsheng,heiheshi,195.6,db5b680d3d361477ab03d139c0c66299,96,-44;-44,4,460,1,[],10183168,427970,-44,-3,2147483647,-44;-44,-3;-3,40;40
OPPO,PEQM00,11,5G,China Telecom,hubeisheng,shiyanshi,217.5,4afeadab8042745790c4a354232da87a,96,-44;-44,4,460,11,[],9433091,627264,-44,-3,2147483647,-44;-44,-3;-3,40;40
